Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2011,Boroondara,A Crimes against the person,Other Offences,51
2011,Boroondara,A Crimes against the person,Other Offences,19
2011,Boroondara,B Property and deception offences,Other Offences,14
2011,Boroondara,B Property and deception offences,B: Property Damage,559
2011,Boroondara,B Property and deception offences,B: Property Damage,883
2011,Boroondara,B Property and deception offences,B: Theft,1736
2011,Boroondara,B Property and deception offences,Other Offences,59
2011,Boroondara,C Other offences,Other Offences,4
2011,Brimbank,A Crimes against the person,Other Offences,5
2011,Brimbank,A Crimes against the person,A: Assault,1121
2011,Brimbank,A Crimes against the person,A: Sexual Offence,115
2011,Brimbank,A Crimes against the person,Other Offences,22
2011,Brimbank,A Crimes against the person,Other Offences,265
2011,Brimbank,A Crimes against the person,Other Offences,5
2011,Brimbank,A Crimes against the person,Other Offences,135
2011,Brimbank,A Crimes against the person,Other Offences,86
2011,Brimbank,B Property and deception offences,Other Offences,139
2011,Brimbank,B Property and deception offences,B: Property Damage,1188
2011,Brimbank,B Property and deception offences,B: Property Damage,1709
2011,Brimbank,B Property and deception offences,B: Theft,4466
2011,Brimbank,B Property and deception offences,Other Offences,115
2011,Brimbank,C Other offences,Other Offences,7
2011,Buloke,A Crimes against the person,A: Assault,24
2011,Buloke,A Crimes against the person,A: Sexual Offence,4
2011,Buloke,B Property and deception offences,Other Offences,5
2011,Buloke,B Property and deception offences,B: Property Damage,50
2011,Buloke,B Property and deception offences,B: Property Damage,21
2011,Buloke,B Property and deception offences,B: Theft,82
2011,Campaspe,A Crimes against the person,A: Assault,176
2011,Campaspe,A Crimes against the person,A: Sexual Offence,33
2011,Campaspe,A Crimes against the person,Other Offences,7
2011,Campaspe,A Crimes against the person,Other Offences,14
2011,Campaspe,B Property and deception offences,Other Offences,8
2011,Campaspe,B Property and deception offences,B: Property Damage,197
2011,Campaspe,B Property and deception offences,B: Property Damage,150
2011,Campaspe,B Property and deception offences,B: Theft,477
2011,Campaspe,B Property and deception offences,Other Offences,15
2011,Cardinia,A Crimes against the person,A: Assault,383
2011,Cardinia,A Crimes against the person,A: Sexual Offence,52
2011,Cardinia,A Crimes against the person,Other Offences,5
2011,Cardinia,A Crimes against the person,Other Offences,14
2011,Cardinia,A Crimes against the person,Other Offences,65
2011,Cardinia,A Crimes against the person,Other Offences,44
2011,Cardinia,B Property and deception offences,Other Offences,16
2011,Cardinia,B Property and deception offences,B: Property Damage,378
2011,Cardinia,B Property and deception offences,B: Property Damage,332
2011,Cardinia,B Property and deception offences,B: Theft,747
2011,Cardinia,B Property and deception offences,Other Offences,23
2011,Casey,A Crimes against the person,Other Offences,7
2011,Casey,A Crimes against the person,A: Assault,1444
2011,Casey,A Crimes against the person,A: Sexual Offence,157
2011,Casey,A Crimes against the person,Other Offences,16
2011,Casey,A Crimes against the person,Other Offences,94
2011,Casey,A Crimes against the person,Other Offences,193
2011,Casey,A Crimes against the person,Other Offences,100
2011,Casey,B Property and deception offences,Other Offences,112
2011,Casey,B Property and deception offences,B: Property Damage,1325
2011,Casey,B Property and deception offences,B: Property Damage,848
2011,Casey,B Property and deception offences,B: Theft,3085
2011,Casey,B Property and deception offences,Other Offences,97
2011,Casey,C Other offences,Other Offences,7
2011,Central Goldfields,A Crimes against the person,A: Assault,122
2011,Central Goldfields,A Crimes against the person,A: Sexual Offence,15
2011,Central Goldfields,A Crimes against the person,Other Offences,30
2011,Central Goldfields,A Crimes against the person,Other Offences,11
2011,Central Goldfields,B Property and deception offences,Other Offences,4
2011,Central Goldfields,B Property and deception offences,B: Property Damage,88
2011,Central Goldfields,B Property and deception offences,B: Property Damage,70
2011,Central Goldfields,B Property and deception offences,B: Theft,119
2011,Colac-Otway,A Crimes against the person,A: Assault,84
2011,Colac-Otway,A Crimes against the person,A: Sexual Offence,32
2011,Colac-Otway,A Crimes against the person,Other Offences,11
2011,Colac-Otway,A Crimes against the person,Other Offences,13
2011,Colac-Otway,B Property and deception offences,Other Offences,7
2011,Colac-Otway,B Property and deception offences,B: Property Damage,142
2011,Colac-Otway,B Property and deception offences,B: Property Damage,78
2011,Colac-Otway,B Property and deception offences,B: Theft,212
2011,Colac-Otway,B Property and deception offences,Other Offences,7
2011,Corangamite,A Crimes against the person,A: Assault,59
2011,Corangamite,A Crimes against the person,A: Sexual Offence,18
2011,Corangamite,A Crimes against the person,Other Offences,18
2011,Corangamite,A Crimes against the person,Other Offences,11
2011,Corangamite,B Property and deception offences,B: Property Damage,55
2011,Corangamite,B Property and deception offences,B: Property Damage,40
2011,Corangamite,B Property and deception offences,B: Theft,128
2011,Corangamite,B Property and deception offences,Other Offences,4
2011,Darebin,A Crimes against the person,Other Offences,5
2011,Darebin,A Crimes against the person,A: Assault,610
2011,Darebin,A Crimes against the person,A: Sexual Offence,97
2011,Darebin,A Crimes against the person,Other Offences,10
2011,Darebin,A Crimes against the person,Other Offences,112
2011,Darebin,A Crimes against the person,Other Offences,4
2011,Darebin,A Crimes against the person,Other Offences,121
2011,Darebin,A Crimes against the person,Other Offences,57
2011,Darebin,B Property and deception offences,Other Offences,39
2011,Darebin,B Property and deception offences,B: Property Damage,807
2011,Darebin,B Property and deception offences,B: Property Damage,1122
2011,Darebin,B Property and deception offences,B: Theft,2856
2011,Darebin,B Property and deception offences,Other Offences,90
2011,Darebin,C Other offences,Other Offences,4
2011,Darebin,C Other offences,Other Offences,4
2011,East Gippsland,A Crimes against the person,A: Assault,399
2011,East Gippsland,A Crimes against the person,A: Sexual Offence,29
2011,East Gippsland,A Crimes against the person,Other Offences,8
2011,East Gippsland,A Crimes against the person,Other Offences,57
2011,East Gippsland,A Crimes against the person,Other Offences,28
2011,East Gippsland,B Property and deception offences,Other Offences,13
2011,East Gippsland,B Property and deception offences,B: Property Damage,317
2011,East Gippsland,B Property and deception offences,B: Property Damage,167
2011,East Gippsland,B Property and deception offences,B: Theft,478
2011,East Gippsland,B Property and deception offences,Other Offences,16
2011,East Gippsland,C Other offences,Other Offences,5
2011,Frankston,A Crimes against the person,Other Offences,4
2011,Frankston,A Crimes against the person,A: Assault,924
2011,Frankston,A Crimes against the person,A: Sexual Offence,119
2011,Frankston,A Crimes against the person,Other Offences,18
2011,Frankston,A Crimes against the person,Other Offences,66
2011,Frankston,A Crimes against the person,Other Offences,123
2011,Frankston,A Crimes against the person,Other Offences,66
2011,Frankston,B Property and deception offences,Other Offences,50
2011,Frankston,B Property and deception offences,B: Property Damage,971
2011,Frankston,B Property and deception offences,B: Property Damage,783
2011,Frankston,B Property and deception offences,B: Theft,2317
2011,Frankston,B Property and deception offences,Other Offences,109
2011,Frankston,C Other offences,Other Offences,6
2011,Frankston,C Other offences,Other Offences,7
2011,Gannawarra,A Crimes against the person,A: Assault,62
2011,Gannawarra,A Crimes against the person,A: Sexual Offence,15
2011,Gannawarra,A Crimes against the person,Other Offences,5
2011,Gannawarra,B Property and deception offences,B: Property Damage,56
2011,Gannawarra,B Property and deception offences,B: Property Damage,36
2011,Gannawarra,B Property and deception offences,B: Theft,88
2011,Glen Eira,A Crimes against the person,A: Assault,352
2011,Glen Eira,A Crimes against the person,A: Sexual Offence,67
2011,Glen Eira,A Crimes against the person,Other Offences,4
2011,Glen Eira,A Crimes against the person,Other Offences,66
2011,Glen Eira,A Crimes against the person,Other Offences,49
2011,Glen Eira,A Crimes against the person,Other Offences,13
2011,Glen Eira,B Property and deception offences,Other Offences,15
2011,Glen Eira,B Property and deception offences,B: Property Damage,520
2011,Glen Eira,B Property and deception offences,B: Property Damage,684
2011,Glen Eira,B Property and deception offences,B: Theft,1276
2011,Glen Eira,B Property and deception offences,Other Offences,62
2011,Glenelg,A Crimes against the person,A: Assault,106
2011,Glenelg,A Crimes against the person,A: Sexual Offence,40
2011,Glenelg,A Crimes against the person,Other Offences,4
2011,Glenelg,A Crimes against the person,Other Offences,14
2011,Glenelg,B Property and deception offences,Other Offences,10
2011,Glenelg,B Property and deception offences,B: Property Damage,174
2011,Glenelg,B Property and deception offences,B: Property Damage,93
2011,Glenelg,B Property and deception offences,B: Theft,308
2011,Glenelg,B Property and deception offences,Other Offences,7
2011,Golden Plains,A Crimes against the person,A: Assault,31
2011,Golden Plains,A Crimes against the person,A: Sexual Offence,9
2011,Golden Plains,B Property and deception offences,Other Offences,4
2011,Golden Plains,B Property and deception offences,B: Property Damage,27
2011,Golden Plains,B Property and deception offences,B: Property Damage,58
2011,Golden Plains,B Property and deception offences,B: Theft,100
2011,Greater Bendigo,A Crimes against the person,A: Assault,456
2011,Greater Bendigo,A Crimes against the person,A: Sexual Offence,114
2011,Greater Bendigo,A Crimes against the person,Other Offences,7
2011,Greater Bendigo,A Crimes against the person,Other Offences,12
2011,Greater Bendigo,A Crimes against the person,Other Offences,86
2011,Greater Bendigo,A Crimes against the person,Other Offences,30
2011,Greater Bendigo,B Property and deception offences,Other Offences,12
2011,Greater Bendigo,B Property and deception offences,B: Property Damage,578
2011,Greater Bendigo,B Property and deception offences,B: Property Damage,302
2011,Greater Bendigo,B Property and deception offences,B: Theft,1119
2011,Greater Bendigo,B Property and deception offences,Other Offences,25
2011,Greater Bendigo,C Other offences,Other Offences,4
2011,Greater Dandenong,A Crimes against the person,Other Offences,5
2011,Greater Dandenong,A Crimes against the person,A: Assault,1319
2011,Greater Dandenong,A Crimes against the person,A: Sexual Offence,150
2011,Greater Dandenong,A Crimes against the person,Other Offences,20
2011,Greater Dandenong,A Crimes against the person,Other Offences,170
2011,Greater Dandenong,A Crimes against the person,Other Offences,5
2011,Greater Dandenong,A Crimes against the person,Other Offences,203
2011,Greater Dandenong,A Crimes against the person,Other Offences,66
2011,Greater Dandenong,B Property and deception offences,Other Offences,64
2011,Greater Dandenong,B Property and deception offences,B: Property Damage,819
2011,Greater Dandenong,B Property and deception offences,B: Property Damage,854
2011,Greater Dandenong,B Property and deception offences,B: Theft,2235
2011,Greater Dandenong,B Property and deception offences,Other Offences,95
2011,Greater Dandenong,C Other offences,Other Offences,8
2011,Greater Geelong,A Crimes against the person,A: Assault,866
2011,Greater Geelong,A Crimes against the person,A: Sexual Offence,155
2011,Greater Geelong,A Crimes against the person,Other Offences,7
2011,Greater Geelong,A Crimes against the person,Other Offences,73
2011,Greater Geelong,A Crimes against the person,Other Offences,5
2011,Greater Geelong,A Crimes against the person,Other Offences,122
2011,Greater Geelong,A Crimes against the person,Other Offences,72
2011,Greater Geelong,B Property and deception offences,Other Offences,87
2011,Greater Geelong,B Property and deception offences,B: Property Damage,1536
2011,Greater Geelong,B Property and deception offences,B: Property Damage,1292
2011,Greater Geelong,B Property and deception offences,B: Theft,3674
2011,Greater Geelong,B Property and deception offences,Other Offences,46
2011,Greater Geelong,C Other offences,Other Offences,9
2011,Greater Shepparton,A Crimes against the person,Other Offences,5
2011,Greater Shepparton,A Crimes against the person,A: Assault,446
2011,Greater Shepparton,A Crimes against the person,A: Sexual Offence,107
2011,Greater Shepparton,A Crimes against the person,Other Offences,4
2011,Greater Shepparton,A Crimes against the person,Other Offences,9
2011,Greater Shepparton,A Crimes against the person,Other Offences,38
2011,Greater Shepparton,A Crimes against the person,Other Offences,26
2011,Greater Shepparton,B Property and deception offences,Other Offences,20
2011,Greater Shepparton,B Property and deception offences,B: Property Damage,472
2011,Greater Shepparton,B Property and deception offences,B: Property Damage,368
2011,Greater Shepparton,B Property and deception offences,B: Theft,971
2011,Greater Shepparton,B Property and deception offences,Other Offences,28
2011,Hepburn,A Crimes against the person,A: Assault,41
2011,Hepburn,A Crimes against the person,A: Sexual Offence,11
2011,Hepburn,A Crimes against the person,Other Offences,6
2011,Hepburn,B Property and deception offences,B: Property Damage,44
2011,Hepburn,B Property and deception offences,B: Property Damage,65
2011,Hepburn,B Property and deception offences,B: Theft,146
2011,Hepburn,B Property and deception offences,Other Offences,4
2011,Hindmarsh,A Crimes against the person,A: Assault,23
2011,Hindmarsh,A Crimes against the person,Other Offences,4
2011,Hindmarsh,B Property and deception offences,B: Property Damage,6
2011,Hindmarsh,B Property and deception offences,B: Property Damage,11
2011,Hindmarsh,B Property and deception offences,B: Theft,29
2011,Hobsons Bay,A Crimes against the person,A: Assault,355
2011,Hobsons Bay,A Crimes against the person,A: Sexual Offence,68
2011,Hobsons Bay,A Crimes against the person,Other Offences,75
2011,Hobsons Bay,A Crimes against the person,Other Offences,63
2011,Hobsons Bay,A Crimes against the person,Other Offences,27
2011,Hobsons Bay,B Property and deception offences,Other Offences,31
2011,Hobsons Bay,B Property and deception offences,B: Property Damage,489
2011,Hobsons Bay,B Property and deception offences,B: Property Damage,480
2011,Hobsons Bay,B Property and deception offences,B: Theft,1438
2011,Hobsons Bay,B Property and deception offences,Other Offences,51
2011,Horsham,A Crimes against the person,A: Assault,139
2011,Horsham,A Crimes against the person,A: Sexual Offence,31
2011,Horsham,A Crimes against the person,Other Offences,9
2011,Horsham,A Crimes against the person,Other Offences,7
2011,Horsham,B Property and deception offences,Other Offences,7
2011,Horsham,B Property and deception offences,B: Property Damage,214
2011,Horsham,B Property and deception offences,B: Property Damage,112
2011,Horsham,B Property and deception offences,B: Theft,231
2011,Horsham,B Property and deception offences,Other Offences,4
2011,Hume,A Crimes against the person,Other Offences,5
2011,Hume,A Crimes against the person,A: Assault,1094
2011,Hume,A Crimes against the person,A: Sexual Offence,161
2011,Hume,A Crimes against the person,Other Offences,38
2011,Hume,A Crimes against the person,Other Offences,112
2011,Hume,A Crimes against the person,Other Offences,7
2011,Hume,A Crimes against the person,Other Offences,236
2011,Hume,A Crimes against the person,Other Offences,97
2011,Hume,B Property and deception offences,Other Offences,118
2011,Hume,B Property and deception offences,B: Property Damage,1124
2011,Hume,B Property and deception offences,B: Property Damage,952
2011,Hume,B Property and deception offences,B: Theft,3047
2011,Hume,B Property and deception offences,Other Offences,88
2011,Hume,C Other offences,Other Offences,4
2011,Indigo,A Crimes against the person,A: Assault,27
2011,Indigo,A Crimes against the person,A: Sexual Offence,7
2011,Indigo,B Property and deception offences,B: Property Damage,33
2011,Indigo,B Property and deception offences,B: Property Damage,26
2011,Indigo,B Property and deception offences,B: Theft,85
2011,Indigo,B Property and deception offences,Other Offences,4
2011,Kingston,A Crimes against the person,A: Assault,625
2011,Kingston,A Crimes against the person,A: Sexual Offence,120
2011,Kingston,A Crimes against the person,Other Offences,7
2011,Kingston,A Crimes against the person,Other Offences,66
2011,Kingston,A Crimes against the person,Other Offences,5
2011,Kingston,A Crimes against the person,Other Offences,87
2011,Kingston,A Crimes against the person,Other Offences,22
2011,Kingston,B Property and deception offences,Other Offences,26
2011,Kingston,B Property and deception offences,B: Property Damage,544
2011,Kingston,B Property and deception offences,B: Property Damage,588
2011,Kingston,B Property and deception offences,B: Theft,1811
2011,Kingston,B Property and deception offences,Other Offences,61
2011,Knox,A Crimes against the person,A: Assault,515
2011,Knox,A Crimes against the person,A: Sexual Offence,84
2011,Knox,A Crimes against the person,Other Offences,5
2011,Knox,A Crimes against the person,Other Offences,49
2011,Knox,A Crimes against the person,Other Offences,86
2011,Knox,A Crimes against the person,Other Offences,48
2011,Knox,B Property and deception offences,Other Offences,23
2011,Knox,B Property and deception offences,B: Property Damage,607
2011,Knox,B Property and deception offences,B: Property Damage,476
2011,Knox,B Property and deception offences,B: Theft,1531
2011,Knox,B Property and deception offences,Other Offences,76
2011,Latrobe,A Crimes against the person,A: Assault,756
2011,Latrobe,A Crimes against the person,A: Sexual Offence,92
2011,Latrobe,A Crimes against the person,Other Offences,5
2011,Latrobe,A Crimes against the person,Other Offences,28
2011,Latrobe,A Crimes against the person,Other Offences,142
2011,Latrobe,A Crimes against the person,Other Offences,64
2011,Latrobe,B Property and deception offences,Other Offences,50
2011,Latrobe,B Property and deception offences,B: Property Damage,867
2011,Latrobe,B Property and deception offences,B: Property Damage,531
2011,Latrobe,B Property and deception offences,B: Theft,1358
2011,Latrobe,B Property and deception offences,Other Offences,42
2011,Latrobe,C Other offences,Other Offences,5
2011,Loddon,A Crimes against the person,Other Offences,4
2011,Loddon,A Crimes against the person,A: Assault,34
2011,Loddon,A Crimes against the person,Other Offences,5
2011,Loddon,A Crimes against the person,Other Offences,4
2011,Loddon,B Property and deception offences,Other Offences,4
2011,Loddon,B Property and deception offences,B: Property Damage,34
2011,Loddon,B Property and deception offences,B: Property Damage,44
2011,Loddon,B Property and deception offences,B: Theft,75
2011,Macedon Ranges,A Crimes against the person,A: Assault,133
2011,Macedon Ranges,A Crimes against the person,A: Sexual Offence,40
2011,Macedon Ranges,A Crimes against the person,Other Offences,18
2011,Macedon Ranges,A Crimes against the person,Other Offences,12
2011,Macedon Ranges,B Property and deception offences,Other Offences,9
2011,Macedon Ranges,B Property and deception offences,B: Property Damage,154
2011,Macedon Ranges,B Property and deception offences,B: Property Damage,104
2011,Macedon Ranges,B Property and deception offences,B: Theft,272
2011,Macedon Ranges,B Property and deception offences,Other Offences,22
2011,Manningham,A Crimes against the person,Other Offences,4
2011,Manningham,A Crimes against the person,A: Assault,223
2011,Manningham,A Crimes against the person,A: Sexual Offence,35
2011,Manningham,A Crimes against the person,Other Offences,6
2011,Manningham,A Crimes against the person,Other Offences,37
2011,Manningham,A Crimes against the person,Other Offences,11
2011,Manningham,B Property and deception offences,Other Offences,9
2011,Manningham,B Property and deception offences,B: Property Damage,281
2011,Manningham,B Property and deception offences,B: Property Damage,379
2011,Manningham,B Property and deception offences,B: Theft,608
2011,Manningham,B Property and deception offences,Other Offences,60
2011,Mansfield,A Crimes against the person,A: Assault,28
2011,Mansfield,A Crimes against the person,A: Sexual Offence,8
2011,Mansfield,B Property and deception offences,B: Property Damage,22
2011,Mansfield,B Property and deception offences,B: Property Damage,28
2011,Mansfield,B Property and deception offences,B: Theft,70
2011,Maribyrnong,A Crimes against the person,A: Assault,390
2011,Maribyrnong,A Crimes against the person,A: Sexual Offence,66
2011,Maribyrnong,A Crimes against the person,Other Offences,4
2011,Maribyrnong,A Crimes against the person,Other Offences,159
2011,Maribyrnong,A Crimes against the person,Other Offences,44
2011,Maribyrnong,A Crimes against the person,Other Offences,15
2011,Maribyrnong,B Property and deception offences,Other Offences,42
2011,Maribyrnong,B Property and deception offences,B: Property Damage,542
2011,Maribyrnong,B Property and deception offences,B: Property Damage,963
2011,Maribyrnong,B Property and deception offences,B: Theft,2257
2011,Maribyrnong,B Property and deception offences,Other Offences,65
2011,Maroondah,A Crimes against the person,A: Assault,393
2011,Maroondah,A Crimes against the person,A: Sexual Offence,67
2011,Maroondah,A Crimes against the person,Other Offences,36
2011,Maroondah,A Crimes against the person,Other Offences,39
2011,Maroondah,A Crimes against the person,Other Offences,25
2011,Maroondah,B Property and deception offences,Other Offences,21
2011,Maroondah,B Property and deception offences,B: Property Damage,481
2011,Maroondah,B Property and deception offences,B: Property Damage,311
2011,Maroondah,B Property and deception offences,B: Theft,1141
2011,Maroondah,B Property and deception offences,Other Offences,42
2011,Maroondah,C Other offences,Other Offences,5
2011,Maroondah,C Other offences,Other Offences,5
2011,Melbourne,A Crimes against the person,Other Offences,8
2011,Melbourne,A Crimes against the person,A: Assault,2041
2011,Melbourne,A Crimes against the person,A: Sexual Offence,225
2011,Melbourne,A Crimes against the person,Other Offences,17
2011,Melbourne,A Crimes against the person,Other Offences,293
2011,Melbourne,A Crimes against the person,Other Offences,13
2011,Melbourne,A Crimes against the person,Other Offences,180
2011,Melbourne,A Crimes against the person,Other Offences,69
2011,Melbourne,B Property and deception offences,Other Offences,22
2011,Melbourne,B Property and deception offences,B: Property Damage,887
2011,Melbourne,B Property and deception offences,B: Property Damage,635
2011,Melbourne,B Property and deception offences,B: Theft,7489
2011,Melbourne,B Property and deception offences,Other Offences,373
2011,Melbourne,C Other offences,Other Offences,5
2011,Melbourne,C Other offences,Other Offences,9
2011,Melbourne,C Other offences,Other Offences,4
2011,Melbourne,C Other offences,Other Offences,7
2011,Melton,A Crimes against the person,A: Assault,495
2011,Melton,A Crimes against the person,A: Sexual Offence,77
2011,Melton,A Crimes against the person,Other Offences,9
2011,Melton,A Crimes against the person,Other Offences,62
2011,Melton,A Crimes against the person,Other Offences,64
2011,Melton,A Crimes against the person,Other Offences,57
2011,Melton,B Property and deception offences,Other Offences,75
2011,Melton,B Property and deception offences,B: Property Damage,656
2011,Melton,B Property and deception offences,B: Property Damage,689
2011,Melton,B Property and deception offences,B: Theft,1601
2011,Melton,B Property and deception offences,Other Offences,52
2011,Melton,C Other offences,Other Offences,8
2011,Mildura,A Crimes against the person,A: Assault,516
2011,Mildura,A Crimes against the person,A: Sexual Offence,69
2011,Mildura,A Crimes against the person,Other Offences,16
2011,Mildura,A Crimes against the person,Other Offences,75
2011,Mildura,A Crimes against the person,Other Offences,39
2011,Mildura,B Property and deception offences,Other Offences,19
2011,Mildura,B Property and deception offences,B: Property Damage,437
2011,Mildura,B Property and deception offences,B: Property Damage,526
2011,Mildura,B Property and deception offences,B: Theft,1011
2011,Mildura,B Property and deception offences,Other Offences,56
2011,Mitchell,A Crimes against the person,Other Offences,4
2011,Mitchell,A Crimes against the person,A: Assault,301
2011,Mitchell,A Crimes against the person,A: Sexual Offence,35
2011,Mitchell,A Crimes against the person,Other Offences,4
2011,Mitchell,A Crimes against the person,Other Offences,8
2011,Mitchell,A Crimes against the person,Other Offences,78
2011,Mitchell,A Crimes against the person,Other Offences,26
2011,Mitchell,B Property and deception offences,Other Offences,10
2011,Mitchell,B Property and deception offences,B: Property Damage,200
2011,Mitchell,B Property and deception offences,B: Property Damage,124
2011,Mitchell,B Property and deception offences,B: Theft,307
2011,Mitchell,B Property and deception offences,Other Offences,13
2011,Moira,A Crimes against the person,A: Assault,113
2011,Moira,A Crimes against the person,A: Sexual Offence,30
2011,Moira,A Crimes against the person,Other Offences,30
2011,Moira,A Crimes against the person,Other Offences,13
2011,Moira,B Property and deception offences,Other Offences,4
2011,Moira,B Property and deception offences,B: Property Damage,85
2011,Moira,B Property and deception offences,B: Property Damage,101
2011,Moira,B Property and deception offences,B: Theft,244
2011,Monash,A Crimes against the person,A: Assault,363
2011,Monash,A Crimes against the person,A: Sexual Offence,69
2011,Monash,A Crimes against the person,Other Offences,12
2011,Monash,A Crimes against the person,Other Offences,99
2011,Monash,A Crimes against the person,Other Offences,45
2011,Monash,A Crimes against the person,Other Offences,41
2011,Monash,B Property and deception offences,Other Offences,25
2011,Monash,B Property and deception offences,B: Property Damage,518
2011,Monash,B Property and deception offences,B: Property Damage,1027
2011,Monash,B Property and deception offences,B: Theft,2255
2011,Monash,B Property and deception offences,Other Offences,68
2011,Moonee Valley,A Crimes against the person,A: Assault,517
2011,Moonee Valley,A Crimes against the person,A: Sexual Offence,66
2011,Moonee Valley,A Crimes against the person,Other Offences,10
2011,Moonee Valley,A Crimes against the person,Other Offences,85
2011,Moonee Valley,A Crimes against the person,Other Offences,94
2011,Moonee Valley,A Crimes against the person,Other Offences,31
2011,Moonee Valley,B Property and deception offences,Other Offences,14
2011,Moonee Valley,B Property and deception offences,B: Property Damage,554
2011,Moonee Valley,B Property and deception offences,B: Property Damage,569
2011,Moonee Valley,B Property and deception offences,B: Theft,1782
2011,Moonee Valley,B Property and deception offences,Other Offences,56
2011,Moorabool,A Crimes against the person,A: Assault,93
2011,Moorabool,A Crimes against the person,A: Sexual Offence,14
2011,Moorabool,A Crimes against the person,Other Offences,5
2011,Moorabool,A Crimes against the person,Other Offences,14
2011,Moorabool,A Crimes against the person,Other Offences,17
2011,Moorabool,B Property and deception offences,Other Offences,9
2011,Moorabool,B Property and deception offences,B: Property Damage,129
2011,Moorabool,B Property and deception offences,B: Property Damage,135
2011,Moorabool,B Property and deception offences,B: Theft,246
2011,Moorabool,B Property and deception offences,Other Offences,9
2011,Moreland,A Crimes against the person,Other Offences,6
2011,Moreland,A Crimes against the person,A: Assault,685
2011,Moreland,A Crimes against the person,A: Sexual Offence,107
2011,Moreland,A Crimes against the person,Other Offences,5
2011,Moreland,A Crimes against the person,Other Offences,145
2011,Moreland,A Crimes against the person,Other Offences,10
2011,Moreland,A Crimes against the person,Other Offences,106
2011,Moreland,A Crimes against the person,Other Offences,37
2011,Moreland,B Property and deception offences,Other Offences,46
2011,Moreland,B Property and deception offences,B: Property Damage,750
2011,Moreland,B Property and deception offences,B: Property Damage,1024
2011,Moreland,B Property and deception offences,B: Theft,3303
2011,Moreland,B Property and deception offences,Other Offences,111
2011,Moreland,C Other offences,Other Offences,8
2011,Mornington Peninsula,A Crimes against the person,A: Assault,660
2011,Mornington Peninsula,A Crimes against the person,A: Sexual Offence,97
2011,Mornington Peninsula,A Crimes against the person,Other Offences,4
2011,Mornington Peninsula,A Crimes against the person,Other Offences,14
2011,Mornington Peninsula,A Crimes against the person,Other Offences,90
2011,Mornington Peninsula,A Crimes against the person,Other Offences,66
2011,Mornington Peninsula,B Property and deception offences,Other Offences,46
2011,Mornington Peninsula,B Property and deception offences,B: Property Damage,819
2011,Mornington Peninsula,B Property and deception offences,B: Property Damage,806
2011,Mornington Peninsula,B Property and deception offences,B: Theft,1840
2011,Mornington Peninsula,B Property and deception offences,Other Offences,37
2011,Mornington Peninsula,C Other offences,Other Offences,5
2011,Mount Alexander,A Crimes against the person,A: Assault,87
2011,Mount Alexander,A Crimes against the person,A: Sexual Offence,16
2011,Mount Alexander,A Crimes against the person,Other Offences,6
2011,Mount Alexander,A Crimes against the person,Other Offences,4
2011,Mount Alexander,B Property and deception offences,B: Property Damage,61
2011,Mount Alexander,B Property and deception offences,B: Property Damage,33
2011,Mount Alexander,B Property and deception offences,B: Theft,125
2011,Mount Alexander,B Property and deception offences,Other Offences,7
2011,Moyne,A Crimes against the person,A: Assault,44
2011,Moyne,A Crimes against the person,A: Sexual Offence,9
2011,Moyne,A Crimes against the person,Other Offences,9
2011,Moyne,A Crimes against the person,Other Offences,6
2011,Moyne,B Property and deception offences,Other Offences,5
2011,Moyne,B Property and deception offences,B: Property Damage,53
2011,Moyne,B Property and deception offences,B: Property Damage,42
2011,Moyne,B Property and deception offences,B: Theft,125
2011,Murrindindi,A Crimes against the person,A: Assault,49
2011,Murrindindi,A Crimes against the person,A: Sexual Offence,14
2011,Murrindindi,A Crimes against the person,Other Offences,7
2011,Murrindindi,A Crimes against the person,Other Offences,10
2011,Murrindindi,B Property and deception offences,B: Property Damage,39
2011,Murrindindi,B Property and deception offences,B: Property Damage,31
2011,Murrindindi,B Property and deception offences,B: Theft,90
2011,Murrindindi,B Property and deception offences,Other Offences,8
2011,Nillumbik,A Crimes against the person,A: Assault,127
2011,Nillumbik,A Crimes against the person,A: Sexual Offence,32
2011,Nillumbik,A Crimes against the person,Other Offences,8
2011,Nillumbik,A Crimes against the person,Other Offences,41
2011,Nillumbik,A Crimes against the person,Other Offences,15
2011,Nillumbik,B Property and deception offences,Other Offences,5
2011,Nillumbik,B Property and deception offences,B: Property Damage,172
2011,Nillumbik,B Property and deception offences,B: Property Damage,160
2011,Nillumbik,B Property and deception offences,B: Theft,400
2011,Nillumbik,B Property and deception offences,Other Offences,13
2011,Northern Grampians,A Crimes against the person,A: Assault,87
2011,Northern Grampians,A Crimes against the person,A: Sexual Offence,14
2011,Northern Grampians,A Crimes against the person,Other Offences,9
2011,Northern Grampians,A Crimes against the person,Other Offences,18
2011,Northern Grampians,B Property and deception offences,B: Property Damage,162
2011,Northern Grampians,B Property and deception offences,B: Property Damage,34
2011,Northern Grampians,B Property and deception offences,B: Theft,141
2011,Port Phillip,A Crimes against the person,A: Assault,675
2011,Port Phillip,A Crimes against the person,A: Sexual Offence,124
2011,Port Phillip,A Crimes against the person,Other Offences,114
2011,Port Phillip,A Crimes against the person,Other Offences,77
2011,Port Phillip,A Crimes against the person,Other Offences,23
2011,Port Phillip,B Property and deception offences,Other Offences,19
2011,Port Phillip,B Property and deception offences,B: Property Damage,663
